ID,degr_class,orig_species,canopy_width,canopy_length,height,species,plot_size,bsd,yc,yc_lc,yc_uc,area,vol
PV1,Intact,P.afra,128,140,106,P.afra,10,None,1.404102727349477,1.111581325818336,7.7518171405752385,1.4102609421964583,1.4948765987282455
PV1,Intact,P.afra,74,99,132,P.afra,10,None,0.7578515200368522,0.5999657866958413,4.183971933536788,0.5876545408080558,0.7757039938666336
PV1,Intact,P.afra,119,189,80,P.afra,10,None,1.399902830340566,1.1082564073529482,7.728630209171875,1.8626502843133883,1.4901202274507108
PV1,Intact,P.afra,32,38,122,P.afra,10,None,0.12843414912509865,0.10167703472403644,0.7090635316281488,0.09621127501618741,0.11737775551974865
PV1,Intact,C.ovata,78,101,103,C.ovata,10,None,0.6312573586499423,0.27617509440934973,6.115305661921316,0.629123563835441,0.6479972707505042
PV1,Intact,P.afra,48,103,99,P.afra,10,None,0.4478078481601352,0.35451454646010705,2.4722724950507464,0.4476965880906305,0.44321962220972416
PV1,Intact,E.undulata,189,199,201,E.undulata,10,None,3.70108706883999,3.8552990300416563,15.498302100767457,2.9559245277626363,5.9414083008029
PV1,Intact,E.undulata,253,280,207,E.undulata,10,None,8.450016539450441,8.802100561927544,35.384444258948726,5.578074471035442,11.546614155043365
PV1,Intact,P.afra,22,58,98,P.afra,10,None,0.13436298498893887,0.10637069644957661,0.7417956462931,0.12566370614359174,0.12315043202071989
PV1,Intact,P.afra,51,80,149,P.afra,10,None,0.5034809986509559,0.39858912393200674,2.779634680052152,0.33695544705159025,0.5020636161068694
PV1,Intact,E.undulata,251,294,211,E.undulata,10,None,8.953600679961912,9.326667374960326,37.493202847340505,5.832072237078177,12.305672420234954
PV1,Intact,P.afra,60,113,122,P.afra,10,None,0.7037572331532101,0.5571411429129581,3.8853263913666813,0.5876545408080558,0.716938539785828
PV1,Intact,P.afra,106,137,120,P.afra,10,None,1.312466183795428,1.0390357288380472,7.245907056370592,1.159424403761398,1.3913092845136776
PV1,Intact,A.racemosus,132,124,120,A.racemosus,10,None,0.13514390199462756,0.1126199183288563,0.7038744895553518,1.2867963509103792,1.544155621092455
PV1,Intact,P.afra,189,208,132,P.afra,10,None,3.6122982844036833,2.8597361418195826,19.94289677847867,3.0946454783727106,4.084932031451978
PV1,Intact,P.afra,195,249,219,P.afra,10,None,7.174892666271848,5.680123360798547,39.6113865950425,3.870756308487984,8.476956315588685
PV1,Intact,E.undulata,165,180,233,E.undulata,10,None,2.7270711109576227,2.84069907391419,11.419610277135043,2.337050409959532,5.445327455205709
PV1,Intact,P.capensis,178,315,316,P.capensis,10,None,8.86849707438421,11.824662765845614,28.822615491748685,4.77225595538966,15.080328819031326
PV1,Intact,C.ovata,52,150,158,C.ovata,10,None,1.535613561806219,0.6718309332902208,14.876256379997749,0.801184666481737,1.2658717730411444
PV1,Intact,P.afra,189,197,134,P.afra,10,None,3.475206373381525,2.751205045593707,19.18603518637717,2.925529618839155,3.9202096892444684
PV1,Intact,E.undulata,175,275,194,E.undulata,10,None,5.441508994266892,5.668238535694679,22.786318913492607,3.9760782021995817,7.713591712267188
PV1,Intact,C.ovata,64,87,91,C.ovata,10,None,0.3920829433520825,0.1715362877165361,3.7983035137232997,0.4476965880906305,0.4074038951624737
PV1,Intact,P.afra,207,332,163,P.afra,10,None,7.826384555673489,6.195887773241512,43.20816473444738,5.704366495709752,9.298117388006895
PV1,Intact,P.afra,264,361,204,P.afra,10,None,12.765115444037086,10.105716393196026,70.47407484728808,7.669903939428205,15.646604036433539
PV1,Intact,E.undulata,98,157,235,E.undulata,10,None,1.242714268079178,1.2944940292491438,5.203865997581557,1.2767628893729768,3.0003927900264955
PV1,Intact,P.afra,168,293,185,P.afra,10,None,6.570782945192015,5.201869831610345,36.27619750991425,4.172840077084728,7.719754142606746
PV1,Intact,E.undulata,96,105,196,E.undulata,10,None,0.6693859072874793,0.6972769867577909,2.803053486766319,0.7932717799855077,1.554812688771595
PV1,Intact,P.afra,140,148,189,P.afra,10,None,2.7685344355365133,2.1917564281330733,15.284617196191167,1.6286016316209486,3.0780570837635928
PV1,Intact,E.undulata,122,162,176,E.undulata,10,None,1.6443508973786178,1.712865518102727,6.885719382772962,1.5836768566746147,2.7872712677473217
PV1,Intact,S.longispina,183,212,248,S.longispina,10,None,4.554669467928163,5.788225782158707,15.561787348754557,3.063543711102172,7.597588403533386
PV1,Intact,E.undulata,169,294,245,E.undulata,10,None,5.859727123163245,6.103882419961714,24.537607328246086,4.20912547223369,10.31235740697254
PV1,Intact,E.undulata,82,126,214,E.undulata,10,None,0.7316973572382471,0.7621847471231741,3.0639826834351593,0.8494866535306801,1.8179014385556553
PV1,Intact,A.racemosus,56,58,133,A.racemosus,10,None,0.020520391325203984,0.017100326104336656,0.10687703815210409,0.25517586328783093,0.33938389817281517
PV1,Intact,A.racemosus,58,73,79,A.racemosus,10,None,0.02836870125193776,0.0236405843766148,0.1477536523538425,0.33695544705159025,0.2661948031707563
PV1,Intact,P.afra,108,246,134,P.afra,10,None,2.9534022396139643,2.338110106361055,16.305241531202093,2.4605739061078657,3.2971690341845403
PV1,Intact,E.undulata,163,237,185,E.undulata,10,None,4.006109289595433,4.173030509995243,16.775582650180876,3.141592653589793,5.811946409141117
PV1,Intact,C.ovata,71,75,61,C.ovata,10,None,0.1942111673387849,0.0849673857107184,1.881420683594479,0.4185386812745002,0.2553085955774451
PV1,Intact,P.afra,120,162,108,P.afra,10,None,1.572550534667331,1.2449358399449704,8.681789410142557,1.561450088650467,1.6863660957425044
PV2,Intact,E.undulata,44,41,92,E.undulata,10,None,0.07142594950222732,0.0744020307314868,0.2990961635405769,0.1418625432636641,0.13051353980257097
PV2,Intact,E.undulata,49,67,125,E.undulata,10,None,0.16030888280742836,0.16698841959107122,0.6712934467561062,0.2642079421669016,0.330259927708627
PV2,Intact,E.undulata,55,53,112,E.undulata,10,None,0.13312774625181034,0.1386747356789691,0.5574724374294557,0.2290221044466959,0.25650475698029945
PV2,Intact,P.afra,111,123,104,P.afra,10,None,1.0686982732448096,0.846052799652141,5.9001050502057195,1.075131545874767,1.1181368077097578
PV2,Intact,P.afra,145,155,157,P.afra,10,None,2.5110281935023036,1.9878973198559904,13.862968151627301,1.7671458676442588,2.774419012201486
PV2,Intact,A.scandens,55,51,140,A.scandens,10,None,0.01732048309509344,0.01443373591257787,0.09021084945361169,0.22061834409834324,0.30886568173768053
PV2,Intact,G.robusta,231,276,102,G.robusta,10,None,6.112188624901526,7.13088672905178,22.666032817343158,5.047145312578768,5.148088218830343
PV2,Intact,C.ovata,52,68,123,C.ovata,10,None,0.4402588944732508,0.19261326633204723,4.265008040209618,0.2827433388230814,0.3477743067523901
PV2,Intact,E.undulata,167,174,134,E.undulata,10,None,2.645624482810727,2.755858836261174,11.078552521769918,2.283172095950467,3.0594506085736257
PV2,Intact,A.scandens,101,63,50,A.scandens,10,None,0.047883236889875114,0.03990269740822927,0.24939185880143291,0.5281017250684442,0.26405086253422205
PV2,Intact,E.undulata,58,89,127,E.undulata,10,None,0.2967507914286933,0.3091154077382222,1.2426439391076531,0.4242917228213865,0.5388504879831609
PV2,Intact,A.scandens,94,102,99,A.scandens,10,None,0.07253606321181129,0.06044671934317608,0.3777919958948505,0.7542963961269094,0.7467534321656403
PV2,Intact,P.afra,208,273,127,P.afra,10,None,4.997193864558779,3.9561118094423664,27.588674460584922,4.542762612044926,5.7693085172970555
PV2,Intact,E.undulata,111,121,112,E.undulata,10,None,0.9719313177199723,1.0124284559583046,4.069962392952384,1.0568317686676063,1.1836515809077193
PV2,Intact,E.undulata,97,134,142,E.undulata,10,None,0.9610765113653102,1.0011213660055316,4.024507891342236,1.047740784926281,1.4877919145953187
PV2,Intact,E.undulata,95,112,109,E.undulata,10,None,0.7225862841892776,0.7526940460304975,3.0258300650425998,0.8413381475854316,0.9170585808681204
PV2,Intact,E.undulata,96,63,131,E.undulata,10,None,0.3639144820540209,0.3790775854729384,1.5238918936012122,0.4963912742212722,0.6502725692298666
PV2,Intact,E.undulata,250,292,139,E.undulata,10,None,8.826021083248378,9.193771961717061,36.95896328610258,5.7680426518072,8.017579286012008
PV2,Intact,E.undulata,48,39,52,E.undulata,10,None,0.07587817421900317,0.07903976481146163,0.3177398545420757,0.14861696746888214,0.07728082308381871
PV2,Intact,A.scandens,143,162,144,A.scandens,10,None,0.2032431702761289,0.16936930856344076,1.0585581785215046,1.8265416037511906,2.6302199094017142
PV2,Intact,C.haematocarpa,112,103,152,C.haematocarpa,10,None,6.283940918759524,7.593095276834424,22.517454958888294,0.9076257525761761,1.3795911439157875
PV2,Intact,P.pyracantha,74,65,127,P.pyracantha,10,None,0.7668566181969179,0.4153806681899972,6.070948227392266,0.37936694787505243,0.48179602380131664
PV2,Intact,C.ovata,21,28,61,C.ovata,10,None,0.0331238052024147,0.01449166477605643,0.3208868628983924,0.047143524757931835,0.02875755010233842
PV2,Intact,E.heptagona,121,165,98,E.heptagona,10,None,2.490818044981286,2.698386215396393,10.01516422252892,1.6060607043314419,1.573939490244813
PV2,Intact,A.scandens,142,169,196,A.scandens,10,None,0.21268117028174208,0.17723430856811842,1.10771442855074,1.899112394049115,3.7222602923362658
PV2,Intact,E.undulata,273,313,122,E.undulata,10,None,10.811865070903067,11.262359448857362,45.27468498440659,6.7425646929507534,8.225928925399918
PV2,Intact,E.undulata,231,269,203,E.undulata,10,None,7.1563047527538455,7.454484117451923,29.967026152156727,4.908738521234052,9.964739198105125
PV2,Intact,A.scandens,59,75,185,A.scandens,10,None,0.029905530793929592,0.024921275661607997,0.15575797288504997,0.35256523554911456,0.6522456857658618
PV2,Intact,E.undulata,65,68,125,E.undulata,10,None,0.2287605236731795,0.238292212159562,0.9579346928814392,0.3473227028084365,0.4341533785105457
PV2,Intact,P.pyracantha,25,30,95,P.pyracantha,10,None,0.1862089312509379,0.10086317109425805,1.474154039069925,0.05939573610693203,0.05642594930158543
PV2,Intact,P.pyracantha,28,50,70,P.pyracantha,10,None,0.24140916829281103,0.13076329949193932,1.9111559156514206,0.11945906065275187,0.08362134245692632
PV2,Intact,E.undulata,127,164,158,E.undulata,10,None,1.751816396515536,1.8248087463703502,7.335731160408807,1.662707546866483,2.627077924049043
PV2,Intact,P.pyracantha,24,46,73,P.pyracantha,10,None,0.21515263947850471,0.11654101305085673,1.703291729204829,0.09621127501618741,0.07023423076181681
PV2,Intact,E.undulata,40,60,118,E.undulata,10,None,0.10898502183384813,0.11352606441025848,0.456374778929239,0.19634954084936207,0.23169245820224724
PV2,Intact,P.pyracantha,13,17,71,P.pyracantha,10,None,0.06903268162993419,0.03739270254954769,0.5465087295703124,0.017671458676442587,0.012546735660274236
PV2,Intact,E.undulata,52,60,93,E.undulata,10,None,0.14633010171583746,0.1524271892873307,0.6127573009350694,0.24630086404143978,0.229059803558539
PV2,Intact,E.heptagona,47,74,86,E.heptagona,10,None,0.4885620477499457,0.5292755517291079,1.9644265669945733,0.28747536275755103,0.24722881197149388
PV2,Intact,P.pyracantha,23,43,38,P.pyracantha,10,None,0.12938363445295722,0.07008280199535184,1.0242871060859113,0.08552985999398212,0.03250134679771321
PV2,Intact,P.pyracantha,35,47,87,P.pyracantha,10,None,0.2976741825840671,0.16124018223303632,2.356587278790531,0.13202543126711105,0.11486212520238662
PV2,Intact,P.pyracantha,32,65,85,P.pyracantha,10,None,0.36591427971430107,0.1982035681785798,2.8968213810715504,0.18474528298516477,0.15703349053739005
PV2,Intact,P.pyracantha,27,47,90,P.pyracantha,10,None,0.26583374167702223,0.1439932767417204,2.1045171216097596,0.10752100856911068,0.0967689077121996
PV2,Intact,P.pyracantha,35,67,63,P.pyracantha,10,None,0.3208789051988385,0.17380940698270417,2.540291332824138,0.2042820622996763,0.12869769924879607
PV2,Intact,P.pyracantha,40,43,70,P.pyracantha,10,None,0.2620426400169707,0.1419397633425258,2.074504233467685,0.13526519869112552,0.09468563908378787
PV2,Intact,E.undulata,84,116,120,E.undulata,10,None,0.6607616123802442,0.6882933462294211,2.766939251842272,0.7853981633974483,0.9424777960769379
PV2,Intact,P.pyracantha,42,87,112,P.pyracantha,10,None,0.6395676527177802,0.3464324785554643,5.063243917349093,0.3267452709274234,0.3659547034387142
PV2,Intact,P.pyracantha,20,74,110,P.pyracantha,10,None,0.4161712901371432,0.22542611549095257,3.294689380252384,0.17349445429449634,0.19084389972394597
PV2,Intact,P.afra,40,43,87,P.afra,10,None,0.1287457400368628,0.10192371086251639,0.71078377312018,0.13526519869112552,0.11768072286127922
PV2,Intact,E.undulata,50,137,130,E.undulata,10,None,0.5548236850455874,0.5779413385891536,2.3233241811283976,0.6866147093961342,0.8925991222149745
PV2,Intact,P.pyracantha,38,65,106,P.pyracantha,10,None,0.458216987250098,0.24820086809380312,3.627551149063276,0.20830722788708822,0.2208056615603135
PV2,Intact,P.afra,215,304,209,P.afra,10,None,9.208101514231899,7.289747032100253,50.836393776488606,5.288890867272502,11.053781912599527
PV2,Intact,A.pluridens,5,7,67,A.pluridens,10,None,0.0008309879226900711,0.0005193674516812944,0.005816915458830498,0.0028274333882308137,0.0018943803701146453
PV2,Intact,P.pyracantha,34,97,94,P.pyracantha,10,None,0.5814155883745431,0.31493344370287757,4.6028734079651334,0.33695544705159025,0.3167381202284948
PV2,Intact,A.scandens,170,203,147,A.scandens,10,None,0.3248470394066549,0.27070586617221243,1.6919116635763276,2.7317915268830895,4.015733544518142
PV2,Intact,P.pyracantha,35,54,77,P.pyracantha,10,None,0.3059869221910056,0.16574291618679474,2.422396467345461,0.1555284713067797,0.11975692290622036
PV2,Intact,A.pluridens,3,8,73,A.pluridens,10,None,0.0007541065988801606,0.00047131662430010033,0.005278746192161124,0.002375829444277281,0.0017343554943224154
PV2,Intact,P.pyracantha,16,36,57,P.pyracantha,10,None,0.12343149698956911,0.0668587275360166,0.9771660178340887,0.053092915845667506,0.03026296203203048
PV2,Intact,P.pyracantha,40,60,67,P.pyracantha,10,None,0.3255618799434504,0.1763460183027023,2.577364882885649,0.19634954084936207,0.1315541923690726
PV2,Intact,E.heptagona,28,56,52,E.heptagona,10,None,0.16507196621136883,0.17882796339564955,0.6637268641415455,0.13854423602330987,0.07204300273212114
PV2,Intact,P.afra,25,57,63,P.afra,10,None,0.09291120994905658,0.07355470787633646,0.5129473049270832,0.13202543126711105,0.08317602169827996
PV2,Intact,P.afra,73,150,90,P.afra,10,None,0.8521559058421558,0.6746234254583734,4.704610730170235,0.9764266316897927,0.8787839685208134
PV2,Intact,P.afra,70,95,99,P.afra,10,None,0.5290355478320452,0.4188198087003691,2.920717086989416,0.5345616249623882,0.5292160087127644
PV2,Intact,P.afra,96,128,134,P.afra,10,None,1.249288498640796,0.9890200614239635,6.8971135862460615,0.9852034561657591,1.3201726312621171
PV2,Intact,P.pyracantha,40,45,68,P.pyracantha,10,None,0.26528521244981884,0.14369615674365188,2.1001745985610656,0.1418625432636641,0.09646652941929157
PV2,Intact,P.pyracantha,46,75,67,P.pyracantha,10,None,0.4187070143690168,0.22679963278321746,3.3147638637547163,0.28747536275755103,0.19260849304755917
PV2,Intact,E.undulata,320,324,239,E.undulata,10,None,13.81879170664076,14.394574694417457,57.866190271558175,8.143322317370103,19.462540338514547
PV2,Intact,C.ovata,68,86,143,C.ovata,10,None,0.8418140851065842,0.36829366223413057,8.155073949470035,0.4656625710783471,0.6658974766420364
PV2,Intact,P.afra,201,205,147,P.afra,10,None,4.168935678886615,3.3004074124519036,23.015999060519853,3.236547291544545,4.757724518570481
PV2,Intact,P.pyracantha,29,48,108,P.pyracantha,10,None,0.31597419326851095,0.17115268802044342,2.5014623633757114,0.11641564276958677,0.1257288941911537
PV2,Intact,P.afra,190,256,215,P.afra,10,None,7.1114742773147706,5.629917136207527,39.26126423934196,3.905706526759171,8.397269032532217
PV2,Intact,P.pyracantha,48,70,98,P.pyracantha,10,None,0.5206161514949451,0.28200041539309534,4.121544532668316,0.27339710067865175,0.26792915866507877
PV2,Intact,E.undulata,74,96,160,E.undulata,10,None,0.4330459797570444,0.45108956224692126,1.8133800402326232,0.5674501730546564,0.9079202768874501
PV2,Intact,P.pyracantha,56,41,70,P.pyracantha,10,None,0.3219048896027319,0.1743651485348131,2.5484137093549606,0.18474528298516477,0.12932169808961533
PV2,Intact,E.undulata,128,168,152,E.undulata,10,None,1.8311556625220178,1.9074538151271019,7.6679643368109485,1.7203361371057708,2.614910928400772
PV2,Intact,C.haematocarpa,72,86,82,C.haematocarpa,10,None,0.6210414466826315,0.7504250814081798,2.2253985172794297,0.4901669937763475,0.401936934896605
PV2,Intact,A.scandens,54,56,86,A.scandens,10,None,0.018881752095631255,0.015734793413026048,0.0983424588314128,0.23758294442772812,0.2043213322078462
PV2,Intact,E.mauritanica,33,74,68,E.mauritanica,10,None,0.0480103602181667,0.034007338487868084,0.2950636721741495,0.22480058931843463,0.15286440073653554
PV2,Intact,A.pluridens,53,55,303,A.pluridens,10,None,0.5493293975777369,0.34333087348608554,3.845305783044158,0.2290221044466959,0.6939369764734886
PV2,Intact,C.haematocarpa,75,125,104,C.haematocarpa,10,None,1.5142363267241363,1.829702228124998,5.426013504094822,0.7853981633974483,0.8168140899333463
PV2,Intact,A.scandens,90,237,130,A.scandens,10,None,0.2390526699426277,0.1992105582855231,1.2450659892845193,2.099546005348144,2.729409806952587
PV2,Intact,E.heptagona,34,58,83,E.heptagona,10,None,0.29235743022740474,0.3167205494130218,1.1755205007060232,0.16619025137490004,0.13793790864116703
PV2,Intact,S.latifolia,40,48,171,S.latifolia,10,None,0.14956886466060126,0.11217664849545095,0.8662530078259824,0.152053084433746,0.26001077438170567
PV2,Intact,P.afra,166,240,176,P.afra,10,None,4.937746702864796,3.9090494731012972,27.26047658873273,3.236547291544545,5.696323233118399
PV2,Intact,A.scandens,111,195,147,A.scandens,10,None,0.20479920131725293,0.1706660010977108,1.0666625068606923,1.8385385606970868,2.7026516842247172
PV2,Intact,C.haematocarpa,89,141,172,C.haematocarpa,10,None,9.989650962622745,12.070828246502485,35.79624928273151,1.0386890710931254,1.7865452022801755
PV2,Intact,E.undulata,108,126,161,E.undulata,10,None,0.9938664830822229,1.0352775865439823,4.161815897906808,1.075131545874767,1.7309617888583748
PV2,Intact,P.pyracantha,67,80,80,P.pyracantha,10,None,0.6085866916465797,0.32965112464189744,4.817977975535423,0.4242917228213865,0.3394333782571092
PV2,Intact,P.afra,168,217,108,P.afra,10,None,2.8235953527752673,2.2353463209470865,15.588599343446788,2.9103910692396693,3.143222354778843
PV2,Intact,P.afra,128,180,118,P.afra,10,None,2.017262385893807,1.596999388832597,11.136969422122057,1.8626502843133883,2.197927335489798
PV2,Intact,C.ovata,32,40,56,C.ovata,10,None,0.0537937087819605,0.02353474759210772,0.5211265538252424,0.10178760197630929,0.057001057106733206
PV2,Intact,P.afra,167,181,117,P.afra,10,None,2.517570525740421,1.993076666211167,13.899087277525242,2.3778714795021143,2.782109631017474
PV3,Intact,P.afra,125,117,195,P.afra,10,None,2.055527917163804,1.627292934421345,11.348227042675168,1.1499014510302041,2.242307829508898
PV3,Intact,P.pyracantha,81,87,124,P.pyracantha,10,None,0.9693726044952533,0.5250768274349289,7.6741997855874216,0.5541769440932395,0.6871794106756169
PV3,Intact,A.tetracantha,52,75,131,A.tetracantha,10,None,0.12289263761991591,0.14081448060615365,0.4634076543584329,0.31669217443593606,0.41486674851107624
PV3,Intact,P.afra,247,338,181,P.afra,10,None,10.073696108183299,7.975009418978445,55.61519726392863,6.719572161717294,12.162425612708303
PV3,Intact,P.pyracantha,49,56,101,P.pyracantha,10,None,0.4552460217455074,0.24659159511214987,3.604031005485267,0.21647536878642168,0.21864012247428588
PV3,Intact,P.capensis,304,123,340,P.capensis,10,None,5.938829998974028,7.918439998632038,19.30119749666559,3.5800215433523337,12.172073247397933
PV3,Intact,E.undulata,162,115,153,E.undulata,10,None,1.541041076852466,1.6052511217213188,6.453109509319701,1.5065703919830702,2.305052699734097
PV3,Intact,A.scandens,219,253,141,A.scandens,10,None,0.5621888031859184,0.46849066932159866,2.9280666832599915,4.374353610858428,6.1678385913103835
PV3,Intact,C.haematocarpa,215,295,135,C.haematocarpa,10,None,4.027822005046115,4.866951589430722,14.433028851415246,5.107051557491907,6.894519602614075
PV3,Intact,P.afra,55,72,171,P.afra,10,None,0.5406115200511575,0.42798412004049974,2.9846261002824326,0.31669217443593606,0.5415436182854506
PV3,Intact,P.afra,166,174,143,P.afra,10,None,2.9101421019622595,2.3038624973867887,16.066409521249973,2.2698006922186256,3.2458149898726343
PV3,Intact,P.afra,174,272,244,P.afra,10,None,8.009657173106026,6.340978595375605,44.21998230985619,3.905706526759171,9.529923925292376
PV3,Intact,P.pyracantha,106,117,117,P.pyracantha,10,None,1.3557801335110151,0.7343809056517999,10.733259390295537,0.9764266316897927,1.1424191590770574
PV3,Intact,P.pyracantha,78,61,203,P.pyracantha,10,None,1.0450837602451406,0.5660870367994513,8.273579768607364,0.37936694787505243,0.7701149041863564
PV3,Intact,P.pyracantha,101,72,173,P.pyracantha,10,None,1.255322930665052,0.67996658744357,9.937973201098329,0.5876545408080558,1.0166423555979365
PV3,Intact,P.capensis,263,322,404,P.capensis,10,None,14.294599391075938,19.059465854767918,46.4574480209968,6.719572161717294,27.14707153333787
PV3,Intact,P.afra,242,372,304,P.afra,10,None,17.962867364946376,14.220603330582549,99.16999691064146,7.402299150204611,22.502989416622018
PV3,Intact,P.afra,196,122,199,P.afra,10,None,3.5010864464439373,2.771693436768117,19.328914756409237,1.9855650968850889,3.9512745428013267
PV3,Intact,P.pyracantha,55,41,111,P.pyracantha,10,None,0.4304625474263389,0.2331672131892669,3.407828500458516,0.18095573684677208,0.200860867899917
PV3,Intact,P.pyracantha,71,83,175,P.pyracantha,10,None,1.084817397533504,0.5876094236639815,8.588137730473575,0.4656625710783471,0.8149094993871074
PV3,Intact,P.afra,171,132,134,P.afra,10,None,2.2044924148238865,1.745223161735577,12.170635206840206,1.8026654995839082,2.4155717694424372
PV3,Intact,P.pyracantha,111,184,123,P.pyracantha,10,None,2.0273401086450136,1.0981425588493825,16.049775860106358,1.7087318792415735,2.1017402114671357
PV3,Intact,P.afra,143,122,101,P.afra,10,None,1.3136579280132412,1.0399791930104827,7.252486477573103,1.3788646506146451,1.3926532971207917
PV3,Intact,E.undulata,64,53,86,E.undulata,10,None,0.16392683583487846,0.17075712066133175,0.6864436250585536,0.26878288646869175,0.2311532823630749
PV3,Intact,S.longispina,97,131,191,S.longispina,10,None,0.9660732599338467,1.2277181011659302,3.300750304773976,1.0207034531513237,1.9495435955190283
PV3,Intact,P.afra,115,233,204,P.afra,10,None,4.245602132935229,3.361101688573723,23.439261775579908,2.3778714795021143,4.850857818184314
PV3,Intact,P.afra,81,58,62,P.afra,10,None,0.2468504762319784,0.19542329368364955,1.362820337530714,0.37936694787505243,0.2352075076825325
PV3,Intact,P.afra,102,65,68,P.afra,10,None,0.38017477755728973,0.3009716988995211,2.0988815844308704,0.5475992344747859,0.3723674794428544
PV3,Intact,G.robusta,207,268,171,G.robusta,10,None,5.13902319730085,5.99552706351766,19.057211023323987,4.430136515413732,7.575533441357481
PV3,Intact,C.ovata,47,55,77,C.ovata,10,None,0.1584292960861994,0.06931281703771223,1.534783805835057,0.2042820622996763,0.15729718797075076
PV3,Intact,E.undulata,68,61,69,E.undulata,10,None,0.21130027502146728,0.22010445314736177,0.8848199016523942,0.3267452709274234,0.22545423693992214
PV3,Intact,C.haematocarpa,206,157,179,C.haematocarpa,10,None,11.601589762646892,14.018587629864992,41.57236331615136,2.587278264817959,4.631228094024147
PV3,Intact,C.haematocarpa,163,255,164,C.haematocarpa,10,None,8.355704419830493,10.096476173961845,29.941274171059266,3.4306977175363937,5.626344256759685
PV3,Intact,P.pyracantha,71,83,101,P.pyracantha,10,None,0.7547508938853833,0.4088234008545827,5.975111243259285,0.4656625710783471,0.4703191967891306
PV3,Intact,E.undulata,45,44,83,E.undulata,10,None,0.0804972108624693,0.0838512613150722,0.3370820704865902,0.1555284713067797,0.12908863118462713
PV3,Intact,E.undulata,52,94,101,E.undulata,10,None,0.2915306631860721,0.30367777415215846,1.220784652091677,0.4185386812745002,0.4227240680872452
PV3,Intact,C.haematocarpa,147,108,147,C.haematocarpa,10,None,5.5431756898645,6.698003958586271,19.863046222014457,1.2767628893729768,1.876841447378276
PV3,Intact,G.nemorosa,378,324,305,G.nemorosa,10,None,18.719707439455696,23.78962820430828,63.95900041814029,9.676183912872903,29.512360934262354
PV3,Intact,G.nemorosa,52,49,151,G.nemorosa,10,None,0.10102644634148462,0.12838777555897005,0.3451736916667391,0.20029616662043426,0.3024472115968557
PV3,Intact,P.pyracantha,44,75,125,P.pyracantha,10,None,0.6181683640907112,0.33484119721580197,4.893832882384797,0.27805058479678163,0.3475632309959771
PV3,Intact,S.longispina,68,166,128,S.longispina,10,None,0.6494894363332627,0.8253928253401881,2.219088907471981,1.075131545874767,1.3761683787197017
PV3,Intact,P.afra,335,212,152,P.afra,10,None,7.53471973937601,5.964986460339341,41.59793189447172,5.874954976799677,8.92993156473551
PV3,Intact,C.ovata,104,141,241,C.ovata,10,None,4.160110871621079,1.820048506334222,40.3010740688292,1.1785881189482958,2.8403973666653926
PV3,Intact,P.afra,182,171,128,P.afra,10,None,2.8139201824607674,2.2276868111147743,15.53518434066882,2.4466919935698157,3.1317657517693642
PV3,Intact,P.afra,231,263,251,P.afra,10,None,9.968226991699009,7.891513035095049,55.032919850004944,4.7916356550714925,12.027005494229448
PV3,Intact,P.pyracantha,75,121,179,P.pyracantha,10,None,1.5138581821976371,0.8200065153570536,11.984710609064628,0.7542963961269094,1.3501905490671677
PV3,Intact,P.afra,239,211,111,P.afra,10,None,3.8847321763221876,3.075412972921732,21.446958890112075,3.9760782021995817,4.413446804441536
PV3,Intact,C.haematocarpa,189,185,158,C.haematocarpa,10,None,7.265787874953815,8.77949368223586,26.03573988525117,2.746458837584537,4.3394049633835685
PV3,Intact,C.perforata,73,91,95,C.perforata,10,None,0.2569030661260902,0.3585938631343343,0.8028220816440319,0.5281017250684442,0.5016966388150219
PV3,Intact,C.perforata,64,114,63,C.perforata,10,None,0.16920162224441498,0.2361772643828293,0.5287550695137969,0.6221138852271187,0.3919317476930848
PV3,Intact,E.undulata,155,207,166,E.undulata,10,None,3.09036017811763,3.219125185539198,12.940883245867575,2.5730429231063803,4.271251252356592
PV3,Intact,P.pyracantha,102,122,172,P.pyracantha,10,None,1.7587347189001663,0.9526479727375902,13.923316524626317,0.9852034561657591,1.6945499446051056
PV3,Intact,P.afra,144,145,137,P.afra,10,None,2.0593171405101613,1.630292736237211,11.369146713233183,1.639931000127957,2.2467054701753013
PV3,Intact,E.undulata,137,177,186,E.undulata,10,None,2.1349312808964767,2.22388675093383,8.940024738753996,1.9359279329583703,3.600825955302569
PV3,Intact,C.ovata,39,65,68,C.ovata,10,None,0.13367392118753063,0.05848234051954466,1.2949661115042033,0.21237166338267002,0.1444127311002156
PV3,Intact,C.ovata,68,69,138,C.ovata,10,None,0.6574756579195944,0.2876456003398225,6.369295436096071,0.36852845322016764,0.5085692654438313
PV3,Intact,P.pyracantha,136,67,118,P.pyracantha,10,None,1.2043731716941506,0.6523688013343317,9.534620942578693,0.8091368228861362,0.9547814510056407
PV3,Intact,C.ovata,28,35,119,C.ovata,10,None,0.14692848723148447,0.06428121316377446,1.423369720055006,0.07793113276311181,0.09273804798810305
PV3,Intact,P.pyracantha,39,54,98,P.pyracantha,10,None,0.3802164301132089,0.2059505663113215,3.010046738396237,0.16982271788061326,0.166426263523001
PV3,Intact,P.afra,183,218,257,P.afra,10,None,6.885991991246508,5.451410326403486,38.016414118340094,3.157320251811827,8.114313047156395
